Agente,Partida,Victoria,Tiempo_Jugada_ms,Turnos_Totales
Probabilistico,248,0,0.0,86
Probabilistico,249,1,0.16048601118184752,118
CFR,1,1,0.06416757056053649,94
CFR,2,1,0.059113782994887405,68
CFR,3,1,0.06076597398327243,62
CFR,4,0,0.0775593977708083,26
CFR,5,0,0.06699721018473308,150
CFR,6,0,0.0673532485961914,26
CFR,7,1,0.0,34
CFR,8,0,0.07497347318209134,104
CFR,9,0,0.0,48
CFR,10,0,0.0,84
CFR,11,1,0.07217255505648526,220
CFR,12,1,0.0,52
CFR,13,1,0.0,40
CFR,14,1,0.25841167994907926,70
CFR,15,1,0.050324201583862305,40
CFR,16,1,0.06308034062385559,64
CFR,17,1,0.08748406949250594,46
CFR,18,1,0.06881222796084276,134
CFR,19,0,0.0,102
CFR,20,0,0.32576173543930054,32
CFR,21,1,0.09010933540962837,74
CFR,22,0,0.0,80
CFR,23,0,0.1356292653966833,108
CFR,24,0,0.07406870524088542,42
CFR,25,0,0.06373226642608643,144
CFR,26,1,0.13656748665703666,36
CFR,27,0,0.10225406059852013,26
CFR,28,1,0.056515230196658696,214
CFR,29,1,0.03618001937866211,112
CFR,30,0,0.11647637210675141,134
CFR,31,1,0.04189014434814453,30
CFR,32,1,0.048882821026970356,34
CFR,33,0,0.0,34
CFR,34,1,0.15266736348470053,42
CFR,35,0,0.06762627632387222,62
CFR,36,1,0.07439101183855976,54
CFR,37,1,0.033473968505859375,60
CFR,38,0,0.06086898572517164,66
CFR,39,0,0.1385772929472082,34
CFR,40,0,0.016863426465666697,178
CFR,41,1,0.0556736695961874,244
CFR,42,1,0.13951659202575684,120
CFR,43,1,0.0,62
CFR,44,1,0.13143083323603091,138
CFR,45,0,0.0534126924913983,172
CFR,46,0,0.0,72
CFR,47,0,0.09106630566476405,174
CFR,48,1,0.0,26
CFR,49,1,0.11802571160452706,56
CFR,50,0,0.0,110
CFR,51,0,0.09435166915257771,96
CFR,52,1,0.0,36
CFR,53,1,0.08087298449348,102
CFR,54,0,0.10022418252353012,116
CFR,55,1,0.04693301948341164,148
CFR,56,1,0.07621808485551314,66
CFR,57,0,0.0,64
CFR,58,1,0.21169402382590552,44
CFR,59,1,0.038442210616352404,214
CFR,60,0,0.21126477614693018,46
CFR,61,1,0.028258416710830316,82
CFR,62,0,0.0,102
CFR,63,1,0.060588683722154146,212
CFR,64,1,0.1771571684856804,98
CFR,65,0,0.06902962923049927,64
CFR,66,0,0.0,70
CFR,67,1,0.12099742889404297,78
CFR,68,1,0.04567702611287435,36
CFR,69,1,0.0,36
CFR,70,1,0.0,34
CFR,71,0,0.26445090770721436,32
CFR,72,1,0.06277859210968018,64
CFR,73,1,0.06582697883981173,122
CFR,74,0,0.09853665421648723,82
CFR,75,0,0.07814067905232058,118
CFR,76,1,0.042246447669135205,108
CFR,77,0,0.10461466653006417,98
CFR,78,1,0.024850551898662858,156
CFR,79,0,0.1303487353854709,90
CFR,80,1,0.16250780650547572,28
CFR,81,1,0.0,22
CFR,82,0,0.0,64
CFR,83,0,0.08780023326044496,138
CFR,84,0,0.05585617489284939,36
CFR,85,1,0.0634291132942575,122
CFR,86,0,0.07174696241106306,28
CFR,87,1,0.08755380457097835,88
CFR,88,0,0.1251055644108699,26
CFR,89,1,0.04564090208573775,88
CFR,90,1,0.06851222780015732,72
CFR,91,0,0.08853470406881192,82
CFR,92,1,0.046471754709879555,36
CFR,93,0,0.0,24
CFR,94,1,0.06214660756728229,136
CFR,95,1,0.12305875619252524,48
CFR,96,1,0.08589632055732642,178
CFR,97,0,0.11520087718963623,48
CFR,98,1,0.04801154136657715,40
CFR,99,1,0.0,102
CFR,100,0,0.1013230892919725,248
CFR,101,1,0.06949274163497121,38
CFR,102,1,0.08223777593568314,86
CFR,103,0,0.0764216695513044,28
CFR,104,1,0.06058613459269206,60
CFR,105,0,0.08467833201090495,42
CFR,106,1,0.04901246326725657,82
CFR,107,0,0.059109108120787374,102
CFR,108,0,0.04602193832397461,100
CFR,109,1,0.0,148
CFR,110,1,0.09257263607449001,234
CFR,111,1,0.07529735565185547,100
CFR,112,1,0.05405618433366742,114
CFR,113,1,0.08986190873749403,196
CFR,114,0,0.05440776412551468,148
CFR,115,0,0.0667032205833579,106
CFR,116,1,0.058013659257155195,156
CFR,117,0,0.05595551596747505,36
CFR,118,1,0.07460293946442781,54
CFR,119,1,0.05160233913323818,78
CFR,120,0,0.07727512946495643,26
CFR,121,1,0.04569508812644265,44
CFR,122,0,0.017521381378173828,100
CFR,123,0,0.0,116
CFR,124,0,0.39460062980651855,40
CFR,125,0,0.0,30
CFR,126,1,0.0,28
CFR,127,0,0.10129383632114955,112
CFR,128,0,0.012423894176744435,146
CFR,129,1,0.0,64
CFR,130,1,0.15673107571072048,90
CFR,131,0,0.0,62
CFR,132,0,0.0,66
CFR,133,1,0.0911721118210536,394
CFR,134,0,0.04567612301219594,88
CFR,135,1,0.10051131248474121,40
CFR,136,1,0.09156550679888044,56
CFR,137,1,0.04791645776657831,42
CFR,138,1,0.07304061542857777,110
CFR,139,0,0.05374295370919364,70
CFR,140,0,0.09453296661376953,28
CFR,141,1,0.08110378099524457,46
CFR,142,0,0.06847598335959694,110
CFR,143,0,0.10818243026733398,24
CFR,144,0,0.02804678729456714,234
CFR,145,0,0.2639951377079405,58
CFR,146,0,0.030721488751863178,76
CFR,147,1,0.09468468752774326,154
CFR,148,1,0.031974580552842885,72
CFR,149,1,0.0,104
CFR,150,1,0.19402967558966744,72
CFR,151,0,0.0,88
CFR,152,1,0.11066467531265752,124
CFR,153,0,0.07181933947971889,56
CFR,154,1,0.05203691022149448,58
CFR,155,0,0.07269496009463357,84
CFR,156,0,0.08911225530836318,72
CFR,157,1,0.06725870329758217,116
CFR,158,1,0.14181526339783962,98
CFR,159,1,0.09552520864150103,68
CFR,160,0,0.09110459574946651,216
CFR,161,1,0.06827055397680251,118
CFR,162,0,0.0725250977736253,52
CFR,163,0,0.05813974600571852,104
CFR,164,1,0.06908094379263864,142
CFR,165,0,0.0695439807155676,228
CFR,166,0,0.10519642983713458,62
CFR,167,0,0.06832859732887961,110
CFR,168,0,0.06588527134486608,70
CFR,169,0,0.07971872886021932,96
CFR,170,1,0.08698183161611775,262
CFR,171,0,0.07912516593933105,96
CFR,172,1,0.04969484665814568,170
CFR,173,1,0.09316053145971054,78
CFR,174,1,0.0,150
CFR,175,0,0.22167281100624486,76
CFR,176,1,0.09256601333618164,100
CFR,177,1,0.05910677068373736,34
CFR,178,0,0.09638071060180664,60
CFR,179,0,0.035881996154785156,56
CFR,180,0,0.07931809676320929,76
CFR,181,0,0.040183067321777344,50
CFR,182,1,0.055368844564858966,154
CFR,183,1,0.09237016950334821,98
CFR,184,1,0.12097639196059283,68
CFR,185,0,0.018286705017089844,50
CFR,186,1,0.07881877127658116,178
CFR,187,0,0.026021087378786324,114
CFR,188,1,0.157281756401062,64
CFR,189,0,0.06214597008445047,44
CFR,190,1,0.058197975158691406,90
CFR,191,1,0.0,108
CFR,192,0,0.3302627139621311,36
CFR,193,1,0.07187468664986747,28
CFR,194,1,0.06480755344513923,62
CFR,195,1,0.060078643617175874,168
CFR,196,0,0.0,74
CFR,197,0,0.10907815562354194,144
CFR,198,1,0.0,56
CFR,199,1,0.0,64
CFR,200,0,0.18093026714560426,162
CFR,201,1,0.11626879374186198,156
CFR,202,1,0.09989279967087966,156
CFR,203,1,0.1097455620765686,160
CFR,204,0,0.11332933004800375,154
CFR,205,0,0.08092224597930908,80
CFR,206,1,0.10813027620315552,32
CFR,207,0,0.08800370352608816,140
CFR,208,1,0.09457657976848323,82
CFR,209,1,0.08456957967657792,38
CFR,210,1,0.0884873526436942,140
CFR,211,1,0.08655162084670294,42
CFR,212,1,0.10445932062660776,82
CFR,213,1,0.08876055059298664,142
CFR,214,1,0.016825273633003235,128
CFR,215,0,0.30459676470075336,28
CFR,216,1,0.06018835922767376,116
CFR,217,0,0.08370478947957356,24
CFR,218,1,0.07727818611340645,78
CFR,219,0,0.04691569531550173,122
CFR,220,1,0.0,38
CFR,221,1,0.0,26
CFR,222,1,0.0,48
CFR,223,1,0.12434230131261488,136
CFR,224,1,0.07498798085682427,134
CFR,225,1,0.13244814342922637,36
CFR,226,1,0.04470693892326908,138
CFR,227,0,0.10425329208374023,100
CFR,228,1,0.08738470077514648,500
CFR,229,0,0.08554118020193917,42
CFR,230,1,0.07739433875450721,26
CFR,231,1,0.06715456644694011,30
CFR,232,1,0.11164612240261501,36
CFR,233,1,0.045662576502019714,44
CFR,234,0,0.07978154391777224,164
CFR,235,0,0.0,84
CFR,236,1,0.10920182252541567,78
CFR,237,0,0.10757332756405785,210
CFR,238,1,0.06987651189168294,36
CFR,239,0,0.0,26
CFR,240,0,0.0,44
CFR,241,0,0.12875845034917197,96
CFR,242,1,0.03786440248842592,54
CFR,243,0,0.08201882952735537,168
CFR,244,0,0.06785790125528972,60
CFR,245,1,0.04935555341767101,82
CFR,246,1,0.08222034999302455,98
CFR,247,1,0.022274691884110614,82
CFR,248,1,0.0,86
CFR,249,0,0.16048601118184752,118
